year,month,day,open,high,low,close,adj-close,volume
2021,10,05,87.86,89.50,87.14,89.36,88.75,844800
2021,10,06,89.56,90.74,89.32,90.60,89.98,1014600
2021,10,07,90.58,91.63,90.58,90.75,90.13,538300
2021,10,08,90.83,90.94,89.19,89.96,89.35,428900
2021,10,12,89.51,90.52,88.72,90.45,89.83,776000
2021,10,13,90.50,92.00,89.94,91.76,91.13,1256400
2021,10,14,92.00,92.00,90.96,91.29,90.67,361400
2021,10,15,91.07,92.18,90.80,92.16,91.53,308900
2021,10,18,92.00,93.39,91.03,93.06,92.43,305700
2021,10,19,93.12,93.26,91.60,92.04,91.41,346200
2021,10,20,91.61,92.57,91.28,91.59,90.97,356700
2021,10,21,91.60,93.75,91.60,93.32,92.68,327200
2021,10,22,93.37,94.18,92.99,94.01,93.37,217800
2021,10,25,94.11,95.44,93.70,94.91,94.26,491600
2021,10,26,95.28,95.49,94.49,94.80,94.15,500700
2021,10,27,94.58,94.89,92.38,93.00,92.37,510500
2021,10,28,92.88,93.58,92.63,93.02,92.39,413900
2021,10,29,93.04,93.78,92.95,93.08,92.45,513100
2021,11,01,93.20,93.59,92.32,93.19,92.55,251800
2021,11,02,93.28,94.99,93.10,94.93,94.28,351900
2021,11,03,94.88,95.28,93.92,93.97,93.33,367500
2021,11,04,93.90,95.81,93.90,95.67,95.02,328600
2021,11,05,95.66,95.99,95.16,95.37,94.72,301100
2021,11,08,95.37,95.98,94.83,95.86,95.21,321700
2021,11,09,96.31,97.51,96.16,96.98,96.32,373800
2021,11,10,96.94,97.99,96.66,97.66,96.99,192200
2021,11,11,97.59,98.51,97.19,98.43,97.76,242500
2021,11,12,98.42,99.34,98.04,98.07,97.40,256300
2021,11,15,98.29,98.93,98.02,98.36,97.69,319600
2021,11,16,98.30,99.11,98.14,98.30,97.63,321900
2021,11,17,98.69,98.69,96.86,97.08,96.42,556600
2021,11,18,96.80,98.52,95.79,98.29,97.62,666300
2021,11,19,98.25,98.93,97.83,98.00,97.33,559700
2021,11,22,98.00,98.22,95.80,96.01,95.36,1006500
2021,11,23,95.44,97.70,94.88,97.59,96.92,853800
2021,11,24,97.56,97.72,96.31,96.41,95.75,817600
2021,11,25,96.41,97.85,96.41,97.33,96.67,427900
2021,11,26,97.20,98.10,96.40,96.44,95.78,762700
2021,11,29,96.66,97.87,96.52,96.86,96.20,738100
2021,11,30,97.70,97.70,95.58,96.30,95.64,1297900
2021,12,01,96.57,97.05,95.47,95.58,94.93,361500
2021,12,02,95.53,98.57,95.28,97.79,97.12,547400
2021,12,03,97.65,98.33,96.91,97.39,96.73,274500
2021,12,06,97.52,98.64,97.39,98.24,97.57,257700
2021,12,07,98.33,98.75,97.79,98.04,97.37,421600
2021,12,08,97.70,97.92,96.57,97.05,96.39,677500
2021,12,09,97.15,98.87,97.14,98.47,97.80,606700
2021,12,10,98.63,99.77,98.42,99.21,98.53,563500
2021,12,13,98.75,100.78,98.62,100.05,99.37,745200
2021,12,14,99.02,101.03,98.97,100.86,100.54,449500
2021,12,15,101.00,103.15,100.70,102.53,102.20,833300
2021,12,16,102.37,104.08,102.27,102.96,102.63,542200
2021,12,17,102.96,104.85,102.57,103.54,103.21,1335200
2021,12,20,103.41,104.25,102.83,102.99,102.66,529100
2021,12,21,103.14,104.18,102.80,103.33,103.00,396100
2021,12,22,103.14,103.79,102.67,103.75,103.42,320500
2021,12,23,103.46,103.92,103.08,103.18,102.85,466700
2021,12,24,103.48,103.82,103.15,103.58,103.25,112700
2021,12,29,103.60,105.15,103.60,104.42,104.09,349200
2021,12,30,104.44,104.82,103.66,103.78,103.45,126000
2021,12,31,103.65,103.95,103.06,103.64,103.31,178700
2022,01,04,103.35,103.95,102.47,102.73,102.40,342600
2022,01,05,102.51,103.40,101.83,102.02,101.70,453300
2022,01,06,102.00,103.65,101.89,103.25,102.92,269100
2022,01,07,103.34,103.55,101.94,102.14,101.82,246200
2022,01,10,101.12,101.66,100.67,101.59,101.27,388400
2022,01,11,101.41,101.50,99.66,101.18,100.86,492100
2022,01,12,101.02,102.04,100.84,101.13,100.81,378600
2022,01,13,101.09,101.34,100.31,100.50,100.18,346300
2022,01,14,100.25,100.86,99.04,99.20,98.88,463800
2022,01,17,99.00,99.52,98.86,99.06,98.74,160200
2022,01,18,98.00,98.22,95.98,96.68,96.37,866500
2022,01,19,96.57,96.91,95.15,95.77,95.47,507100
2022,01,20,95.73,96.12,93.15,93.38,93.08,788000
2022,01,21,93.12,94.00,92.34,92.46,92.17,511600
2022,01,24,92.00,93.51,90.46,93.30,93.00,790300
2022,01,25,92.46,94.27,92.10,93.86,93.56,602300
2022,01,26,94.17,96.27,93.60,95.70,95.40,695900
2022,01,27,96.36,98.53,96.07,97.73,97.42,747500
2022,01,28,98.10,98.10,97.17,98.04,97.73,381800
2022,01,31,97.43,99.20,97.43,98.07,97.76,482000
2022,02,01,98.67,98.74,96.96,97.60,97.29,408300
2022,02,02,97.75,101.56,97.75,101.03,100.71,524300
2022,02,03,100.77,102.04,100.00,101.25,100.93,352400
2022,02,04,101.25,101.97,100.57,101.30,100.98,322500
2022,02,07,100.80,101.62,100.21,100.50,100.18,310900
2022,02,08,100.86,101.90,100.16,101.44,101.12,455800
2022,02,09,101.64,102.37,101.64,101.90,101.58,200200
2022,02,10,100.86,101.83,100.57,100.62,100.30,409900
2022,02,11,100.99,101.72,100.51,101.51,101.19,327200
2022,02,14,101.04,101.45,100.06,100.75,100.43,302600
2022,02,15,101.05,101.75,99.72,99.98,99.66,475100
2022,02,16,99.40,100.01,98.69,99.09,98.77,406500
2022,02,17,99.01,99.94,98.50,98.82,98.51,332200
2022,02,18,99.11,99.39,98.11,98.17,97.86,460200
2022,02,22,97.50,98.36,97.09,97.85,97.54,453900
2022,02,23,97.67,98.20,97.11,97.25,96.94,297100
2022,02,24,95.12,101.49,95.01,101.06,100.74,694500
2022,02,25,99.57,101.43,97.37,100.95,100.63,810300
2022,02,28,99.92,100.63,98.45,98.87,98.56,1081900
2022,03,01,98.84,99.64,97.65,98.02,97.71,497200
2022,03,02,98.13,99.65,98.02,99.49,99.17,439000
2022,03,03,99.58,102.65,99.58,102.20,101.87,556800
2022,03,04,101.01,106.24,101.01,106.02,105.68,601400
2022,03,07,105.41,110.87,105.41,110.75,110.40,1231100
2022,03,08,110.50,112.97,110.02,112.08,111.72,1419100
2022,03,09,113.01,113.48,111.00,112.69,112.33,975000
2022,03,10,111.54,115.58,111.20,114.87,114.50,985000
2022,03,11,115.10,116.88,113.98,114.75,114.39,819400
2022,03,14,113.64,115.54,113.50,114.54,114.54,796500
